Line list produced by pgo v8.0.305 32 bit (Delphi 18.5/18)	8000305
Molecule	Upper Manifold	J'	Sym'	#'	Lower Manifold	J"	Sym"	#"	Position	Intensity	Eupper	Elower	Spol	A	Width	Branch	Label
Molb	Ground	11	A	2	Ground	10	A	5	21545.6664681018	4.81955719180571E-6	246030.634894052	224484.96842595	0.107575015514904	1.63352108157617E-9	0	pR2,8(10)	Molb v=0 11  1 11 - v=0 10  2  8
Molb	Ground	11	A	6	Ground	10	A	5	54806.8347555139	0.00012121436451397	279291.803181464	224484.96842595	1.20675819923168	3.01618482177536E-7	0	rR2,8(10)	Molb v=0 11  3  9 - v=0 10  2  8
Molb	Ground	11	A	10	Ground	10	A	5	104184.008932194	3.96058047378932E-7	328668.977358144	224484.96842595	0.00247513845977975	4.24948422486941E-9	0	tR2,8(10)	Molb v=0 11  5  7 - v=0 10  2  8
Molb	Ground	11	A	1	Ground	10	A	6	8332.86649210303	3.24454465433419E-7	245695.896969558	237363.030477455	0.0197091103710742	1.73134581353858E-11	0	nR3,8(10)	Molb v=0 11  0 11 - v=0 10  3  8
Molb	Ground	11	A	5	Ground	10	A	6	29898.1415193459	3.30254893431859E-5	267261.171996801	237363.030477455	0.608156758916078	2.46763911678176E-8	0	pR3,8(10)	Molb v=0 11  2  9 - v=0 10  3  8
Molb	Ground	11	A	9	Ground	10	A	6	63618.9812348593	0.000142089485709562	300982.011712314	237363.030477455	1.39544972933201	5.45516454757242E-7	0	rR3,8(10)	Molb v=0 11  4  7 - v=0 10  3  8
Molb	Ground	11	A	13	Ground	10	A	6	125300.82362502	1.23304842780305E-7	362663.854102475	237363.030477455	0.000763043172409941	2.27900047840545E-9	0	tR3,8(10)	Molb v=0 11  6  5 - v=0 10  3  8
Molb	Ground	11	A	4	Ground	10	A	7	24369.278567258	1.81921779614766E-5	262202.947728013	237833.669160755	0.403860511195175	8.8734587862691E-9	0	pR3,7(10)	Molb v=0 11  2 10 - v=0 10  3  7
Molb	Ground	11	A	8	Ground	10	A	7	63102.4856046328	0.000142232219071185	300936.154765388	237833.669160755	1.41092439339825	5.38240867615749E-7	0	rR3,7(10)	Molb v=0 11  4  8 - v=0 10  3  7
Molb	Ground	11	A	12	Ground	10	A	7	124830.163128374	1.23786807871203E-7	362663.832289129	237833.669160755	0.000770600387116624	2.27573330579342E-9	0	tR3,7(10)	Molb v=0 11  6  6 - v=0 10  3  7
Molb	Ground	11	A	7	Ground	10	A	8	21105.1211094282	1.41347678089108E-5	280090.609766197	258985.488656768	0.423711048997845	6.04737449051273E-9	0	pR4,7(10)	Molb v=0 11  3  8 - v=0 10  4  7
Molb	Ground	11	A	11	Ground	10	A	8	69684.8056754712	0.000155629895248931	328670.29433224	258985.488656768	1.69593881553262	8.71280488582979E-7	0	rR4,7(10)	Molb v=0 11  5  6 - v=0 10  4  7
Molb	Ground	11	A	15	Ground	10	A	8	143908.144747674	4.5870011524074E-8	402893.633404443	258985.488656768	0.000312397698863256	1.41350541874816E-9	0	tR4,7(10)	Molb v=0 11  7  4 - v=0 10  4  7
Molb	Ground	11	A	6	Ground	10	A	9	20284.7087093337	1.3365510262166E-5	279291.803181464	259007.09447213	0.41559957956558	5.26641349299858E-9	0	pR4,6(10)	Molb v=0 11  3  9 - v=0 10  4  6
Molb	Ground	11	A	10	Ground	10	A	9	69661.8828860139	0.000155602758280714	328668.977358144	259007.09447213	1.69635307195321	8.706335615752E-7	0	rR4,6(10)	Molb v=0 11  5  7 - v=0 10  4  6
Molb	Ground	11	A	14	Ground	10	A	9	143886.53871169	4.58688001654643E-8	402893.633183821	259007.09447213	0.000312468424461785	1.41318872092609E-9	0	tR4,6(10)	Molb v=0 11  7  5 - v=0 10  4  6
Molb	Ground	11	A	9	Ground	10	A	10	14220.1755766813	5.97731846835863E-6	300982.011712314	286761.836135633	0.323283166929716	1.41133949950131E-9	0	pR5,6(10)	Molb v=0 11  4  7 - v=0 10  5  6
Molb	Ground	11	A	13	Ground	10	A	10	75902.0179668418	0.000154493266001742	362663.854102475	286761.836135633	1.97404857448313	1.31054316786922E-6	0	rR5,6(10)	Molb v=0 11  6  5 - v=0 10  5  6
Molb	Ground	11	A	17	Ground	10	A	10	162578.762419629	1.68211972576565E-8	449340.598555262	286761.836135633	0.000134434869513432	8.7707533581666E-10	0	tR5,6(10)	Molb v=0 11  8  3 - v=0 10  5  6
Molb	Ground	11	A	8	Ground	10	A	11	14173.822660068	5.95585396791438E-6	300936.154765388	286762.33210532	0.32311821197502	1.39686986863265E-9	0	pR5,5(10)	Molb v=0 11  4  8 - v=0 10  5  5
Molb	Ground	11	A	12	Ground	10	A	11	75901.5001838095	0.000154492416567129	362663.832289129	286762.33210532	1.97405534178398	1.31052084016355E-6	0	rR5,5(10)	Molb v=0 11  6  6 - v=0 10  5  5
Molb	Ground	11	A	16	Ground	10	A	11	162578.266448559	1.68211601595389E-8	449340.598553879	286762.33210532	0.000134435306029518	8.77070156765929E-10	0	tR5,5(10)	Molb v=0 11  8  4 - v=0 10  5  5
Molb	Ground	11	A	11	Ground	10	A	12	7885.63311900105	1.86599048212681E-6	328670.29433224	320784.661213239	0.233025197365089	1.73478682689908E-10	0	pR6,5(10)	Molb v=0 11  5  6 - v=0 10  6  5
Molb	Ground	11	A	15	Ground	10	A	12	82108.972191204	0.000142252903491322	402893.633404443	320784.661213239	2.25534917904239	1.8954798240868E-6	0	rR6,5(10)	Molb v=0 11  7  4 - v=0 10  6  5
Molb	Ground	11	A	19	Ground	10	A	12	181211.65625994	5.68244215252269E-9	501996.317473179	320784.661213239	5.66797496861068E-5	5.1205880876843E-10	0	tR6,5(10)	Molb v=0 11  9  2 - v=0 10  6  5
Molb	Ground	11	A	10	Ground	10	A	13	7884.30971463065	1.86567038885944E-6	328668.977358144	320784.667643514	0.233023122919391	1.73389811728928E-10	0	pR6,4(10)	Molb v=0 11  5  7 - v=0 10  6  4
Molb	Ground	11	A	14	Ground	10	A	13	82108.965540307	0.000142252892322992	402893.633183821	320784.667643514	2.25534924719014	1.89547942075428E-6	0	rR6,4(10)	Molb v=0 11  7  5 - v=0 10  6  4
Molb	Ground	11	A	18	Ground	10	A	13	181211.64982966	5.68244193547695E-9	501996.317473173	320784.667643514	5.66797513304738E-5	5.12058769112957E-10	0	tR6,4(10)	Molb v=0 11  9  3 - v=0 10  6  4
Molb	Ground	11	A	13	Ground	10	A	14	1632.725586897	1.92160903392604E-7	362663.854102475	361031.128515578	0.155990651298397	1.03079355899857E-12	0	pR7,4(10)	Molb v=0 11  6  5 - v=0 10  7  4
Molb	Ground	11	A	17	Ground	10	A	14	88309.4700396843	0.00012244928506835	449340.598555262	361031.128515578	2.54598842521578	2.662022910829E-6	0	rR7,4(10)	Molb v=0 11  8  3 - v=0 10  7  4
Molb	Ground	11	A	20	Ground	10	A	14	199825.338148013	1.60358139634267E-9	560856.46666359	361031.128515578	2.11713546069913E-5	2.56468389477916E-10	0	tR7,4(10)	Molb v=0 11 10  1 - v=0 10  7  4
Molb	Ground	11	A	12	Ground	10	A	15	1632.70372445794	1.9215832775296E-7	362663.832289129	361031.128564671	0.155990635658591	1.03075204877025E-12	0	pR7,3(10)	Molb v=0 11  6  6 - v=0 10  7  3
Molb	Ground	11	A	16	Ground	10	A	15	88309.4699892079	0.000122449284992611	449340.598553879	361031.128564671	2.54598842564207	2.66202290670999E-6	0	rR7,3(10)	Molb v=0 11  8  4 - v=0 10  7  3
Molb	Ground	11	A	21	Ground	10	A	15	199825.338098919	1.60358139581367E-9	560856.46666359	361031.128564671	2.11713546104283E-5	2.56468389330522E-10	0	tR7,3(10)	Molb v=0 11 10  2 - v=0 10  7  3
Molb	Ground	11	A	19	Ground	10	A	16	94507.5564416149	9.89316395760608E-5	501996.317473179	407488.761031564	2.84856538631971	3.65055860001303E-6	0	rR8,3(10)	Molb v=0 11  9  2 - v=0 10  8  3
Molb	Ground	11	A	22	Ground	10	A	16	218429.872877782	2.98407563214199E-10	625918.633909346	407488.761031564	5.51938685918016E-6	8.73293972900084E-11	0	tR8,3(10)	Molb v=0 11 11  0 - v=0 10  8  3
Molb	Ground	11	A	18	Ground	10	A	17	94507.5564413908	9.89316395757867E-5	501996.317473173	407488.761031782	2.84856538632132	3.65055859998913E-6	0	rR8,2(10)	Molb v=0 11  9  3 - v=0 10  8  2
Molb	Ground	11	A	23	Ground	10	A	17	218429.872877563	2.98407563213773E-10	625918.633909346	407488.761031782	5.51938685918397E-6	8.73293972898062E-11	0	tR8,2(10)	Molb v=0 11 11  1 - v=0 10  8  2
Molb	Ground	11	A	20	Ground	10	A	18	100704.739065328	7.52083558778753E-5	560856.46666359	460151.727598262	3.16440520309838	4.90654000286392E-6	0	rR9,2(10)	Molb v=0 11 10  1 - v=0 10  9  2
Molb	Ground	11	A	21	Ground	10	A	19	100704.739065328	7.52083558778749E-5	560856.46666359	460151.727598262	3.16440520309838	4.90654000286386E-6	0	rR9,1(10)	Molb v=0 11 10  2 - v=0 10  9  1
Molb	Ground	11	A	22	Ground	10	A	20	106901.604355927	5.38871760043855E-5	625918.633909346	519017.029553419	3.49425524010675	6.48098211288228E-6	0	rR10,1(10)	Molb v=0 11 11  0 - v=0 10 10  1
Molb	Ground	11	A	23	Ground	10	A	21	106901.604355927	5.38871760043854E-5	625918.633909346	519017.029553419	3.49425524010675	6.48098211288226E-6	0	rR10,0(10)	Molb v=0 11 11  1 - v=0 10 10  0
Molb	Ground	10	A	10	Ground	11	A	1	41065.9391660749	1.29110686190995E-9	286761.836135633	245695.896969558	1.93071778957564E-5	2.22334135650353E-12	0	vP0,11(11)	Molb v=0 10  5  6 - v=0 11  0 11
Molb	Ground	10	A	9	Ground	11	A	2	12976.4595780784	2.26749135947583E-8	259007.09447213	246030.634894052	0.00096551191070126	3.50807088470996E-12	0	tP1,11(11)	Molb v=0 10  4  6 - v=0 11  1 11
Molb	Ground	10	A	8	Ground	11	A	3	554.977542172215	6.24853917974653E-9	258985.488656768	258430.511114596	0.00653981928926751	1.85880591342268E-15	0	tP1,10(11)	Molb v=0 10  4  7 - v=0 11  1 10
Molb	Ground	10	A	12	Ground	11	A	3	62354.1500986424	1.64543501523036E-10	320784.661213239	258430.511114596	1.9423412128053E-6	7.83003470898551E-13	0	vP1,10(11)	Molb v=0 10  6  5 - v=0 11  1 10
Molb	Ground	10	A	11	Ground	11	A	4	24559.3843773068	1.81235394901221E-8	286762.33210532	262202.947728013	0.000485499226121749	1.1958674377193E-11	0	tP2,10(11)	Molb v=0 10  5  5 - v=0 11  2 10
Molb	Ground	10	A	10	Ground	11	A	5	19500.6641388321	2.00924200070054E-8	286761.836135633	267261.171996801	0.000692131392693	8.5345145880417E-12	0	tP2,9(11)	Molb v=0 10  5  6 - v=0 11  2  9
Molb	Ground	10	A	13	Ground	11	A	6	41492.8644620496	6.63488292350175E-9	320784.667643514	279291.803181464	0.000128678130888544	1.52850571188544E-11	0	tP3,9(11)	Molb v=0 10  6  4 - v=0 11  3  9
Molb	Ground	10	A	12	Ground	11	A	7	40694.0514470419	6.60295613657355E-9	320784.661213239	280090.609766197	0.000131013392175141	1.46808280058658E-11	0	tP3,8(11)	Molb v=0 10  6  5 - v=0 11  3  8
Molb	Ground	10	A	15	Ground	11	A	8	60094.9737992836	1.90650638167798E-9	361031.128564671	300936.154765388	3.25358193501524E-5	1.17413563307303E-11	0	tP4,8(11)	Molb v=0 10  7  3 - v=0 11  4  8
Molb	Ground	10	A	14	Ground	11	A	9	60049.1168032635	1.90560606594603E-9	361031.128515578	300982.011712314	3.25517349355437E-5	1.17202286104835E-11	0	tP4,7(11)	Molb v=0 10  7  4 - v=0 11  4  7
Molb	Ground	10	A	17	Ground	11	A	10	78819.7836736383	4.59073112196726E-10	407488.761031782	328668.977358144	7.9813088751484E-6	6.49863138761055E-12	0	tP5,7(11)	Molb v=0 10  8  2 - v=0 11  5  7
Molb	Ground	10	A	16	Ground	11	A	11	78818.466699324	4.59066754633661E-10	407488.761031564	328670.29433224	7.98137812846908E-6	6.49836202784694E-12	0	tP5,6(11)	Molb v=0 10  8  3 - v=0 11  5  6
Molb	Ground	10	A	17	Ground	11	A	14	4595.12784796197	2.29884490707787E-7	407488.761031782	402893.633183821	0.0937789080250576	1.51300386842179E-11	0	rP7,5(11)	Molb v=0 10  8  2 - v=0 11  7  5
Molb	Ground	10	A	16	Ground	11	A	15	4595.12762712105	2.2988447962515E-7	407488.761031564	402893.633404443	0.0937789080941815	1.51300365139305E-11	0	rP7,4(11)	Molb v=0 10  8  3 - v=0 11  7  4
Molb	Ground	10	A	19	Ground	11	A	16	10811.1290443832	1.82149817937936E-7	460151.727598262	449340.598553879	0.0469336542587523	9.86142311894047E-11	0	rP8,4(11)	Molb v=0 10  9  1 - v=0 11  8  4
Molb	Ground	10	A	18	Ground	11	A	17	10811.1290429999	1.82149817914249E-7	460151.727598262	449340.598555262	0.0469336542589174	9.86142311518978E-11	0	rP8,3(11)	Molb v=0 10  9  2 - v=0 11  8  3
Molb	Ground	10	A	21	Ground	11	A	18	17020.7120802454	6.12477959717548E-8	519017.029553419	501996.317473173	0.0156509495558763	1.28326378277766E-10	0	rP9,3(11)	Molb v=0 10 10  0 - v=0 11  9  3
Molb	Ground	10	A	20	Ground	11	A	19	17020.7120802401	6.12477959717351E-8	519017.029553419	501996.317473179	0.0156509495558765	1.28326378277647E-10	0	rP9,2(11)	Molb v=0 10 10  1 - v=0 11  9  2
Molb	Ground	11	A	3	Ground	11	A	1	12734.6141450384	3.21526013472549E-5	258430.511114596	245695.896969558	1.39002579151084	4.35826625477062E-9	0	rQ0,11(11)	Molb v=0 11  1 10 - v=0 11  0 11
Molb	Ground	11	A	7	Ground	11	A	1	34394.7127966388	3.07495966779875E-6	280090.609766197	245695.896969558	0.0535279690005641	3.3066585846054E-9	0	tQ0,11(11)	Molb v=0 11  3  8 - v=0 11  0 11
Molb	Ground	11	A	11	Ground	11	A	1	82974.3973626818	1.1381348213352E-8	328670.29433224	245695.896969558	9.82398865488985E-5	8.52027674727357E-11	0	vQ0,11(11)	Molb v=0 11  5  6 - v=0 11  0 11
Molb	Ground	11	A	4	Ground	11	A	2	16172.3128339612	3.55353665184203E-5	262202.947728013	246030.634894052	1.22941906386975	7.89495888530363E-9	0	rQ1,11(11)	Molb v=0 11  2 10 - v=0 11  1 11
Molb	Ground	11	A	8	Ground	11	A	2	54905.519871336	3.35801441006184E-7	300936.154765388	246030.634894052	0.00396617490024047	9.96674654695959E-10	0	tQ1,11(11)	Molb v=0 11  4  8 - v=0 11  1 11
Molb	Ground	11	A	12	Ground	11	A	2	116633.197395077	2.70842549167693E-10	362663.832289129	246030.634894052	1.87440344000897E-6	4.51505604899625E-12	0	vQ1,11(11)	Molb v=0 11  6  6 - v=0 11  1 11
Molb	Ground	11	A	5	Ground	11	A	3	8830.66088220451	4.39189417075216E-5	267261.171996801	258430.511114596	2.98542018978066	3.12117856431653E-9	0	rQ1,10(11)	Molb v=0 11  2  9 - v=0 11  1 10
Molb	Ground	11	A	9	Ground	11	A	3	42551.5005977179	1.64556508440557E-6	300982.011712314	258430.511114596	0.0264431317620875	3.09307932760218E-9	0	tQ1,10(11)	Molb v=0 11  4  7 - v=0 11  1 10
Molb	Ground	11	A	13	Ground	11	A	3	104233.342987878	1.54075821230516E-9	362663.854102475	258430.511114596	1.26288489658759E-5	2.17128732995169E-11	0	vQ1,10(11)	Molb v=0 11  6  5 - v=0 11  1 10
Molb	Ground	11	A	6	Ground	11	A	4	17088.8554534509	5.10155383062301E-5	279291.803181464	262202.947728013	1.90781803534688	1.44547108148987E-8	0	rQ2,10(11)	Molb v=0 11  3  9 - v=0 11  2 10
Molb	Ground	11	A	10	Ground	11	A	4	66466.0296301312	2.13341262838284E-7	328668.977358144	262202.947728013	0.0024718458579869	1.10193029738879E-9	0	tQ2,10(11)	Molb v=0 11  5  7 - v=0 11  2 10
Molb	Ground	11	A	7	Ground	11	A	5	12829.4377693959	4.87485552007645E-5	280090.609766197	267261.171996801	2.48669304446497	7.97220727355299E-9	0	rQ2,9(11)	Molb v=0 11  3  8 - v=0 11  2  9
Molb	Ground	11	A	11	Ground	11	A	5	61409.1223354389	2.74826011351236E-7	328670.29433224	267261.171996801	0.00352293442015772	1.23861620802284E-9	0	tQ2,9(11)	Molb v=0 11  5  6 - v=0 11  2  9
Molb	Ground	11	A	8	Ground	11	A	6	21644.3515839239	5.56574356584511E-5	300936.154765388	279291.803181464	1.91777533929699	2.95233066775129E-8	0	rQ3,9(11)	Molb v=0 11  4  8 - v=0 11  3  9
Molb	Ground	11	A	12	Ground	11	A	6	83372.0291076654	7.43397616282975E-8	362663.832289129	279291.803181464	0.000836680028635441	7.36129200628162E-10	0	tQ3,9(11)	Molb v=0 11  6  6 - v=0 11  3  9
Molb	Ground	11	A	9	Ground	11	A	7	20891.4019461175	5.4385504098518E-5	300982.011712314	280090.609766197	1.94822383140043	2.69696390875752E-8	0	rQ3,8(11)	Molb v=0 11  4  7 - v=0 11  3  8
Molb	Ground	11	A	13	Ground	11	A	7	82573.2443362779	7.46981991475934E-8	362663.854102475	280090.609766197	0.000851861973382735	7.28149920079449E-10	0	tQ3,8(11)	Molb v=0 11  6  5 - v=0 11  3  8
Molb	Ground	11	A	10	Ground	11	A	8	27732.8225927564	5.35163418870337E-5	328668.977358144	300936.154765388	1.7519715546557	5.67339209955971E-8	0	rQ4,8(11)	Molb v=0 11  5  7 - v=0 11  4  8
Molb	Ground	11	A	14	Ground	11	A	8	101957.478418433	2.39926106170992E-8	402893.633183821	300936.154765388	0.000280243203249909	4.50947387498989E-10	0	tQ4,8(11)	Molb v=0 11  7  5 - v=0 11  4  8
Molb	Ground	11	A	11	Ground	11	A	9	27688.2826199255	5.34440308947321E-5	328670.29433224	300982.011712314	1.752760929067	5.64864485059011E-8	0	rQ4,7(11)	Molb v=0 11  5  6 - v=0 11  4  7
Molb	Ground	11	A	15	Ground	11	A	9	101911.621692128	2.39885590607458E-8	402893.633404443	300982.011712314	0.000280380285061199	4.50559487224131E-10	0	tQ4,7(11)	Molb v=0 11  7  4 - v=0 11  4  7
Molb	Ground	11	A	12	Ground	11	A	10	33994.8549309851	4.59846819910929E-5	362663.832289129	328668.977358144	1.57037254844183	9.36646684091549E-8	0	rQ5,7(11)	Molb v=0 11  6  6 - v=0 11  5  7
Molb	Ground	11	A	16	Ground	11	A	10	120671.621195735	7.37089508828668E-9	449340.598553879	328668.977358144	9.67997734915414E-5	2.58239880381751E-10	0	tQ5,7(11)	Molb v=0 11  8  4 - v=0 11  5  7
Molb	Ground	11	A	13	Ground	11	A	11	33993.559770235	4.59830503817496E-5	362663.854102475	328670.29433224	1.57038543497145	9.36547318302401E-8	0	rQ5,6(11)	Molb v=0 11  6  5 - v=0 11  5  6
Molb	Ground	11	A	17	Ground	11	A	11	120670.304223022	7.37083362671885E-9	449340.598555262	328670.29433224	9.68006134084725E-5	2.58233666058577E-10	0	tQ5,6(11)	Molb v=0 11  8  3 - v=0 11  5  6
Molb	Ground	11	A	14	Ground	11	A	12	40229.8008946913	3.53880205028072E-5	402893.633183821	362663.832289129	1.37245208854627	1.35667046517044E-7	0	rQ6,6(11)	Molb v=0 11  7  5 - v=0 11  6  6
Molb	Ground	11	A	18	Ground	11	A	12	139332.485184044	2.01416610555888E-9	501996.317473173	362663.832289129	3.19880497382552E-5	1.3136462832918E-10	0	tQ6,6(11)	Molb v=0 11  9  3 - v=0 11  6  6
Molb	Ground	11	A	15	Ground	11	A	13	40229.7793019679	3.53880015799913E-5	402893.633404443	362663.854102475	1.37245221859463	1.3566684092087E-7	0	rQ6,5(11)	Molb v=0 11  7  4 - v=0 11  6  5
Molb	Ground	11	A	19	Ground	11	A	13	139332.463370704	2.01416578133393E-9	501996.317473179	362663.854102475	3.19880528955419E-5	1.31364579597372E-10	0	tQ6,5(11)	Molb v=0 11  9  2 - v=0 11  6  5
Molb	Ground	11	A	16	Ground	11	A	14	46446.9653700587	2.4281297952457E-5	449340.598553879	402893.633183821	1.15194023187148	1.75240913472168E-7	0	rQ7,5(11)	Molb v=0 11  8  4 - v=0 11  7  5
Molb	Ground	11	A	21	Ground	11	A	14	157962.83347977	4.39719380651611E-10	560856.46666359	402893.633183821	9.02421711032467E-6	5.40017470078786E-11	0	tQ7,5(11)	Molb v=0 11 10  2 - v=0 11  7  5
Molb	Ground	11	A	17	Ground	11	A	15	46446.9651508193	2.42812978321491E-5	449340.598555262	402893.633404443	1.15194023268648	1.75240911114631E-7	0	rQ7,4(11)	Molb v=0 11  8  3 - v=0 11  7  4
Molb	Ground	11	A	20	Ground	11	A	15	157962.833259148	4.39719379890881E-10	560856.46666359	402893.633404443	9.02421711691262E-6	5.40017468210334E-11	0	tQ7,4(11)	Molb v=0 11 10  1 - v=0 11  7  4
Molb	Ground	11	A	18	Ground	11	A	16	52655.7189192941	1.45847790341832E-5	501996.317473173	449340.598553879	0.905713939781331	2.00752619344936E-7	0	rQ8,4(11)	Molb v=0 11  9  3 - v=0 11  8  4
Molb	Ground	11	A	19	Ground	11	A	17	52655.7189179166	1.45847790337647E-5	501996.317473179	449340.598555262	0.905713939784417	2.00752619329864E-7	0	rQ8,3(11)	Molb v=0 11  9  2 - v=0 11  8  3
Molb	Ground	11	A	21	Ground	11	A	18	58860.149190417	7.29840739432728E-6	560856.46666359	501996.317473173	0.632175215779409	1.9571993806991E-7	0	rQ9,3(11)	Molb v=0 11 10  2 - v=0 11  9  3
Molb	Ground	11	A	20	Ground	11	A	19	58860.1491904116	7.29840739432653E-6	560856.46666359	501996.317473179	0.632175215779416	1.95719938069858E-7	0	rQ9,2(11)	Molb v=0 11 10  1 - v=0 11  9  2
Molb	Ground	11	A	22	Ground	11	A	20	65062.1672457557	2.57418255777434E-6	625918.633909346	560856.46666359	0.330442983937615	1.38170599168139E-7	0	rQ10,1(11)	Molb v=0 11 11  0 - v=0 11 10  1
Molb	Ground	11	A	23	Ground	11	A	21	65062.1672457556	2.57418255777433E-6	625918.633909346	560856.46666359	0.330442983937614	1.38170599168138E-7	0	rQ10,2(11)	Molb v=0 11 11  1 - v=0 11 10  2
Molb	Ground	12	A	2	Ground	11	A	1	44291.8361050114	0.000231922678823444	289987.733074569	245695.896969558	3.25493860369136	3.95034666992146E-7	0	rR0,11(11)	Molb v=0 12  1 12 - v=0 11  0 11
Molb	Ground	12	A	6	Ground	11	A	1	79329.2738070165	6.11627642983818E-6	325025.170776574	245695.896969558	0.0545055626362662	3.8006914950036E-8	0	tR0,11(11)	Molb v=0 12  3 10 - v=0 11  0 11
Molb	Ground	12	A	10	Ground	11	A	1	128708.32288776	1.74314291609314E-8	374404.219857318	245695.896969558	0.000113534877106683	3.38119753834842E-10	0	vR0,11(11)	Molb v=0 12  5  8 - v=0 11  0 11
Molb	Ground	12	A	1	Ground	11	A	2	43724.8823536468	0.000227923560227517	289755.517247699	246030.634894052	3.24204891208601	3.78553152702891E-7	0	pR1,11(11)	Molb v=0 12  0 12 - v=0 11  1 11
Molb	Ground	12	A	5	Ground	11	A	2	67909.1507810679	1.64117717113397E-5	313939.78567512	246030.634894052	0.164390622843871	7.1909007644812E-8	0	rR1,11(11)	Molb v=0 12  2 10 - v=0 11  1 11
Molb	Ground	12	A	9	Ground	11	A	2	100782.558856108	4.84730481067E-7	346813.19375016	246030.634894052	0.00367699006967537	5.25738710256951E-9	0	tR1,11(11)	Molb v=0 12  4  8 - v=0 11  1 11
Molb	Ground	12	A	13	Ground	11	A	2	162332.416018321	4.6438545341787E-10	408363.050912373	246030.634894052	2.68140302365912E-6	1.6021353678705E-11	0	vR1,11(11)	Molb v=0 12  6  6 - v=0 11  1 11
Molb	Ground	12	A	4	Ground	11	A	3	48955.4187849405	0.000130665163752216	307385.929899537	258430.511114596	1.86946704669613	3.0636664470414E-7	0	rR1,10(11)	Molb v=0 12  2 11 - v=0 11  1 10
Molb	Ground	12	A	8	Ground	11	A	3	88292.1209128039	2.75960455707248E-6	346722.6320274	258430.511114596	0.0252575298394098	2.42816435091257E-8	0	tR1,10(11)	Molb v=0 12  4  9 - v=0 11  1 10
Molb	Ground	12	A	12	Ground	11	A	3	149932.474550722	2.72251111950984E-9	408362.985665318	258430.511114596	1.80663469598219E-5	8.50508834051346E-11	0	vR1,10(11)	Molb v=0 12  6  7 - v=0 11  1 10
Molb	Ground	12	A	3	Ground	11	A	4	42102.9693937892	9.93630293855337E-5	304305.917121802	262202.947728013	1.66032973057211	1.73082787005159E-7	0	pR2,10(11)	Molb v=0 12  1 11 - v=0 11  2 10
Molb	Ground	12	A	7	Ground	11	A	4	64100.8574882245	7.01243714391495E-5	326303.805216237	262202.947728013	0.835216836133584	3.07264306823195E-7	0	rR2,10(11)	Molb v=0 12  3  9 - v=0 11  2 10
Molb	Ground	12	A	11	Ground	11	A	4	112204.452805483	3.53696790834796E-7	374407.400533496	262202.947728013	0.0028525539829793	5.62840712605815E-9	0	tR2,10(11)	Molb v=0 12  5  7 - v=0 11  2 10
Molb	Ground	12	A	15	Ground	11	A	4	186368.173569025	1.21791168757416E-10	448571.121297038	262202.947728013	7.51032228403535E-7	6.79039717302121E-12	0	vR2,10(11)	Molb v=0 12  7  5 - v=0 11  2 10
Molb	Ground	12	A	2	Ground	11	A	5	22726.5610777685	2.92362345688946E-6	289987.733074569	267261.171996801	0.0875062059874913	1.43470094268505E-9	0	pR2,9(11)	Molb v=0 12  1 12 - v=0 11  2  9
Molb	Ground	12	A	6	Ground	11	A	5	57763.9987797736	9.59128897444984E-5	325025.170776574	267261.171996801	1.28964192635845	3.4718603651074E-7	0	rR2,9(11)	Molb v=0 12  3 10 - v=0 11  2  9
