%restart: now include fake lines (many but weak, kind of like satellites), and lowered height ratios to 12 or so.

4 rng CORRECT: cinn [4717.4 504.8 476.3] in 288.2 seconds [10000  20000] range 18399 flat,  160 upvotes on trial [5:JKABC=301]
4 rng CORRECT: cinn [4717.4 504.8 476.3] in 292.1 seconds [10000  20000] range 18399 flat,  160 upvotes on trial [5:JKABC=301]
438 rng CORRECT: cinn [2430.1 573.4 469.3] k=-0.894, in 426.7 seconds [10000  20000] range 23540 flat,  269 upvotes on trial [5:JKABC=301]
439 rng CORRECT: cinn [3012.8 507.6 472.4] k=-0.972, in 388.5 seconds [10000  20000] range 22116 flat,  230 upvotes on trial [5:JKABC=301]
440 rng CORRECT: cinn [2448.4 567.0 470.4] k=-0.902, in 525.7 seconds [10000  20000] range 27274 flat,  170 upvotes on trial [5:JKABC=301]
441 rng CORRECT: cinn [4046.7 514.1 468.6] k=-0.975, in 317.8 seconds [10000  20000] range 18506 flat,  171 upvotes on trial [5:JKABC=301]
442 rng CORRECT: cinn [3099.0 300.5 286.3] k=-0.990, in 502.4 seconds [10000  20000] range 21721 flat,  182 upvotes on trial [5:JKABC=301]
443 rng CORRECT: cinn [2843.4 556.0 515.4] k=-0.965, in 333.6 seconds [10000  20000] range 18625 flat,  198 upvotes on trial [5:JKABC=301]
444 rng CORRECT: cinn [2522.0 526.7 468.8] k=-0.944, in 392.2 seconds [10000  20000] range 21484 flat,  208 upvotes on trial [5:JKABC=301]
445 rng CORRECT: cinn [1992.1 495.0 413.1] k=-0.896, in 499.3 seconds [10000  20000] range 26834 flat,  274 upvotes on trial [11:JKABC=211]
446 rng CORRECT: cinn [2436.1 495.4 418.6] k=-0.924, in 504.1 seconds [10000  20000] range 26148 flat,  246 upvotes on trial [5:JKABC=301]
447 rng CORRECT: cinn [2823.2 418.1 397.4] k=-0.983, in 414.4 seconds [10000  20000] range 22950 flat,  205 upvotes on trial [5:JKABC=301]
448 rng CORRECT: cinn [3630.0 514.2 496.8] k=-0.989, in 456.9 seconds [10000  20000] range 21080 flat,  167 upvotes on trial [5:JKABC=301]
450 rng CORRECT: cinn [3785.8 495.5 442.3] k=-0.968, in 422.3 seconds [10000  20000] range 22760 flat,  190 upvotes on trial [5:JKABC=301]
451 rng CORRECT: cinn [2127.1 375.3 348.8] k=-0.970, in 649.0 seconds [10000  20000] range 19739 flat,  189 upvotes on trial [5:JKABC=301]
452 rng CORRECT: cinn [2024.2 463.0 443.3] k=-0.975, in 502.3 seconds [10000  20000] range 19271 flat,  233 upvotes on trial [5:JKABC=301]
453 rng CORRECT: cinn [2337.6 498.4 474.9] k=-0.975, in 512.7 seconds [10000  20000] range 25320 flat,  194 upvotes on trial [5:JKABC=301]
454 rng CORRECT: cinn [2101.9 512.4 419.7] k=-0.890, in 483.5 seconds [10000  20000] range 24681 flat,  205 upvotes on trial [5:JKABC=301]
455 rng CORRECT: cinn [2003.1 571.2 501.5] k=-0.907, in 430.6 seconds [10000  20000] range 22700 flat,  283 upvotes on trial [5:JKABC=301]
456 rng CORRECT: cinn [3315.4 429.7 407.7] k=-0.985, in 406.1 seconds [10000  20000] range 20970 flat,  174 upvotes on trial [5:JKABC=301]
457 rng CORRECT: cinn [4100.9 411.4 383.2] k=-0.985, in 269.7 seconds [10000  20000] range 16231 flat,  129 upvotes on trial [5:JKABC=301]
458 rng CORRECT: cinn [3195.5 483.6 459.8] k=-0.983, in 353.2 seconds [10000  20000] range 19716 flat,  203 upvotes on trial [5:JKABC=301]
460 rng CORRECT: cinn [3605.4 481.9 457.9] k=-0.985, in 415.9 seconds [10000  20000] range 21293 flat,  186 upvotes on trial [5:JKABC=301]
461 rng CORRECT: cinn [3902.6 342.9 321.9] k=-0.988, in 392.7 seconds [10000  20000] range 22324 flat,  188 upvotes on trial [5:JKABC=301]
462 rng CORRECT: cinn [2174.7 398.7 369.1] k=-0.967, in 561.8 seconds [10000  20000] range 27651 flat,  203 upvotes on trial [5:JKABC=301]
463 rng CORRECT: cinn [1967.9 349.6 297.3] k=-0.937, in 651.5 seconds [10000  20000] range 29850 flat,  180 upvotes on trial [5:JKABC=301]
464 rng CORRECT: cinn [4513.4 349.4 339.6] k=-0.995, in 328.1 seconds [10000  20000] range 18426 flat,  146 upvotes on trial [5:JKABC=301]
466 rng CORRECT: cinn [2627.0 424.6 409.2] k=-0.986, in 406.4 seconds [10000  20000] range 15264 flat,  227 upvotes on trial [5:JKABC=301]
467 rng CORRECT: cinn [2912.7 534.2 496.8] k=-0.969, in 335.3 seconds [10000  20000] range 19175 flat,  230 upvotes on trial [5:JKABC=301]
468 rng CORRECT: cinn [2531.5 542.8 477.0] k=-0.936, in 471.5 seconds [10000  20000] range 23872 flat,  223 upvotes on trial [5:JKABC=301]
469 rng CORRECT: cinn [3234.2 379.6 367.5] k=-0.992, in 466.9 seconds [10000  20000] range 21117 flat,  171 upvotes on trial [5:JKABC=301]
470 rng CORRECT: cinn [3159.0 356.2 322.4] k=-0.976, in 453.1 seconds [10000  20000] range 24008 flat,  151 upvotes on trial [5:JKABC=301]
471 rng CORRECT: cinn [4042.9 292.8 282.0] k=-0.994, in 208.5 seconds [10000  20000] range 12947 flat,  134 upvotes on trial [5:JKABC=301]
472 rng CORRECT: cinn [4371.5 318.8 313.9] k=-0.998, in 657.0 seconds [10000  20000] range 20715 flat,  93 upvotes on trial [5:JKABC=301]
473 rng CORRECT: cinn [2083.1 426.0 381.1] k=-0.947, in 461.6 seconds [10000  20000] range 23181 flat,  242 upvotes on trial [5:JKABC=301]
474 rng CORRECT: cinn [2265.7 543.6 514.0] k=-0.966, in 412.1 seconds [10000  20000] range 21562 flat,  240 upvotes on trial [5:JKABC=301]
475 rng FALSE POSITIVE: cinn [4151.7 503.0 501.3] k=-0.999, in 248.9 seconds [10000  20000] range 11032 flat,  107 upvotes on trial [7:JKABC=401], found[4151.6606      501.26159      502.96993]476 rng CORRECT: cinn [4027.6 409.2 406.7] k=-0.999, in 274.9 seconds [10000  20000] range 12495 flat,  126 upvotes on trial [5:JKABC=301]
478 rng CORRECT: cinn [2915.8 288.3 279.1] k=-0.993, in 431.1 seconds [10000  20000] range 18988 flat,  141 upvotes on trial [5:JKABC=301]
479 rng FALSE POSITIVE: cinn [2031.0 515.9 503.8] k=-0.984, in 470.1 seconds [10000  20000] range 11766 flat,  203 upvotes on trial [5:JKABC=301], found[2030.9748      503.76153      515.90873]480 rng CORRECT: cinn [2539.5 433.1 411.8] k=-0.980, in 531.8 seconds [10000  20000] range 19725 flat,  171 upvotes on trial [5:JKABC=301]
481 rng CORRECT: cinn [3531.2 570.6 494.9] k=-0.950, in 332.7 seconds [10000  20000] range 19457 flat,  168 upvotes on trial [5:JKABC=301]
482 rng CORRECT: cinn [2294.3 411.9 362.2] k=-0.948, in 515.0 seconds [10000  20000] range 27245 flat,  273 upvotes on trial [13:JKABC=311]
483 rng CORRECT: cinn [2639.7 317.4 292.3] k=-0.979, in 517.1 seconds [10000  20000] range 26481 flat,  212 upvotes on trial [5:JKABC=301]
484 rng CORRECT: cinn [3395.0 524.6 492.2] k=-0.978, in 265.6 seconds [10000  20000] range 15102 flat,  150 upvotes on trial [5:JKABC=301]
485 rng CORRECT: cinn [2359.1 405.2 365.2] k=-0.960, in 569.6 seconds [10000  20000] range 25173 flat,  164 upvotes on trial [5:JKABC=301]
486 rng CORRECT: cinn [4670.3 297.9 288.9] k=-0.996, in 412.0 seconds [10000  20000] range 22097 flat,  81 upvotes on trial [5:JKABC=301]
487 rng FALSE POSITIVE: cinn [3969.3 410.6 408.8] k=-0.999, in 396.0 seconds [10000  20000] range 15330 flat,  129 upvotes on trial [7:JKABC=401], found[3969.2336      408.76309      410.63991]489 rng CORRECT: cinn [4727.8 453.5 446.4] k=-0.997, in 541.1 seconds [10000  20000] range 13162 flat,  127 upvotes on trial [5:JKABC=301]
490 rng CORRECT: cinn [2101.6 316.1 275.7] k=-0.956, in 588.7 seconds [10000  20000] range 28517 flat,  199 upvotes on trial [5:JKABC=301]
491 rng CORRECT: cinn [4040.0 430.3 393.7] k=-0.980, in 303.0 seconds [10000  20000] range 18195 flat,  186 upvotes on trial [5:JKABC=301]
492 rng CORRECT: cinn [3932.5 453.6 425.8] k=-0.984, in 323.4 seconds [10000  20000] range 18922 flat,  181 upvotes on trial [5:JKABC=301]
493 rng CORRECT: cinn [3535.2 570.1 499.4] k=-0.953, in 303.9 seconds [10000  20000] range 17749 flat,  186 upvotes on trial [5:JKABC=301]
494 rng CORRECT: cinn [3337.4 518.5 499.5] k=-0.987, in 657.8 seconds [10000  20000] range 17709 flat,  173 upvotes on trial [5:JKABC=301]
495 rng CORRECT: cinn [3461.2 423.1 410.4] k=-0.992, in 552.0 seconds [10000  20000] range 19412 flat,  175 upvotes on trial [5:JKABC=301]
496 rng FAILED: cinn [4291.6 397.0 373.9] k=-0.988, in 61.3 seconds [10000  20000] range 4854 flat,  0 tries to SPFIT
497 rng CORRECT: cinn [2878.2 319.8 312.3] k=-0.994, in 539.2 seconds [10000  20000] range 18039 flat,  165 upvotes on trial [5:JKABC=301]
498 rng CORRECT: cinn [2808.6 351.9 341.5] k=-0.992, in 506.3 seconds [10000  20000] range 17807 flat,  178 upvotes on trial [5:JKABC=301]
499 rng CORRECT: cinn [2055.7 486.9 409.6] k=-0.906, in 555.0 seconds [10000  20000] range 26632 flat,  190 upvotes on trial [5:JKABC=301]
500 rng CORRECT: cinn [2870.6 357.3 347.2] k=-0.992, in 522.5 seconds [10000  20000] range 16851 flat,  168 upvotes on trial [5:JKABC=301]
0.995BenzOD CONVERGED in 53.4 seconds with 27 upvotes
florol CONVERGED in 61.9 seconds with 102 upvotes
anisaldehyde CONVERGED in 31.5 seconds with 90 upvotes
menthonespectrum1 CONVERGED in 264.9 seconds with 77 upvotes
myrtenal CONVERGED in 42.6 seconds with 125 upvotes
alpha_pinene CONVERGED in 191.5 seconds with 74 upvotes
ethylguiacolspectrum1 CONVERGED in 281.7 seconds with 40 upvotes
Nopinone CONVERGED in 272.6 seconds with 64 upvotes
myrtenolspectrum1 CONVERGED in 114.2 seconds with 105 upvotes
cinnamaldehyde CONVERGED in 38.2 seconds with 107 upvotes
betapinene CONVERGED in 455.7 seconds with 63 upvotes
benzaldehyde CONVERGED in 193.6 seconds with 57 upvotes
BenzOD CONVERGED 2 species in 121.0 seconds with 0 upvotes
BenzOD CONVERGED 2 species in 616.3 seconds with 0 upvotes
BenzOD CONVERGED 2 species in 121.0 seconds with 0 upvotes
BenzOD CONVERGED 2 species in 123.4 seconds with 0 upvotes
BenzOD CONVERGED 2 species in 127.0 seconds with 0 upvotes
florol CONVERGED 2 species in 1114.3 seconds with 0 upvotes
anisaldehyde CONVERGED 2 species in 268.9 seconds with 0 upvotes
menthonespectrum1 CONVERGED 1 species in 744.5 seconds with 0 upvotes
myrtenal CONVERGED 1 species in 486.5 seconds with 0 upvotes
alpha_pinene CONVERGED 1 species in 223.7 seconds with 0 upvotes
ethylguiacolspectrum1 CONVERGED 1 species in 746.2 seconds with 0 upvotes
Nopinone CONVERGED 3 species in 1167.7 seconds with 12 upvotes
myrtenolspectrum1 CONVERGED 2 species in 616.4 seconds with 0 upvotes
cinnamaldehyde CONVERGED 1 species in 161.6 seconds with 0 upvotes
betapinene CONVERGED 1 species in 1217.5 seconds with 0 upvotes
benzaldehyde CONVERGED 2 species in 1634.3 seconds with 0 upvotes

FOUND: [4679.2        1443      1169.2] 27 upvotes, scaffold 1, p=1.8e-10
FOUND: [4667.7      1452.1      1163.6] 30 upvotes, scaffold 1, p=3.9e-10
FOUND: [1906      463.12       443.2] 102 upvotes, scaffold 1, p=3.0e-65
FOUND: [1881.6      457.52      438.71] 90 upvotes, scaffold 1, p=5.3e-22
FOUND: [4661.9      698.39      610.06] 90 upvotes, scaffold 1, p=5.9e-66
FOUND: [4160.7      717.84      614.89] 87 upvotes, scaffold 1, p=4.8e-65
FOUND: [1953.7      694.53      586.57] 77 upvotes, scaffold 1, p=1.7e-54
FOUND: [2022      693.54      562.13] 112 upvotes, scaffold 1, p=5.6e-11
FOUND: [1666.4      962.37       836.9] 125 upvotes, scaffold 1, p=1.0e-72
FOUND: [1936.6      1228.6        1127] 74 upvotes, scaffold 4, p=2.8e-11
FOUND: [1640.4      802.44      567.85] 40 upvotes, scaffold 1, p=1.9e-40
FOUND: [1923.3      1297.6        1164] 64 upvotes, scaffold 1, p=9.8e-48
FOUND: [1029.3      859.77      855.73] 17 upvotes, scaffold 1, p=5.5e-10
FOUND: [1147.8      858.47      857.15] 12 upvotes, scaffold 1, p=5.4e-10
FOUND: [1589.4      971.92       827.7] 105 upvotes, scaffold 2, p=3.8e-22
FOUND: [1701.6      871.65      802.15] 89 upvotes, scaffold 1, p=6.6e-58
FOUND: [4866.4      579.06      517.81] 107 upvotes, scaffold 1, p=9.6e-73
FOUND: [1901.9      1293.7      1150.8] 63 upvotes, scaffold 7, p=2.8e-16
FOUND: [5234.4      1564.3      1204.7] 57 upvotes, scaffold 1, p=2.6e-26
FOUND: [5229.6      1564.5      1205.4] 65 upvotes, scaffold 1, p=3.1e-15100 rng CORRECT: cinn [2781.3 527.8 510.0] k=-0.984, in 74.0 seconds [10000  20000] range 3736 flat,  190 upvotes on trial [3:JKABC=201]
100 rng CORRECT: cinn [2781.3 527.8 510.0] k=-0.984, in 74.1 seconds [10000  20000] range 3736 flat,  190 upvotes on trial [3:JKABC=201]
